time_ms,rpm,tps,oil_pressure,temperature,turbo_pressure
153072,6213,52,4.514,89.77,-0.234
153084,6267,54,4.364,89.92,0.124
153096,6536,75,4.587,89.72,0.507
153108,6557,6,4.656,89.87,-0.468
153120,6589,9,4.663,89.67,-0.516
153132,6641,15,4.705,89.82,-0.493
153144,6862,63,4.865,89.97,-0.133
153156,6682,0,4.764,89.77,-0.586
153168,6724,12,4.788,89.92,-0.458
153180,6544,0,4.582,89.72,-0.400
153192,6554,3,4.687,89.87,-0.493
153204,6374,0,4.656,89.67,-0.406
153216,6388,4,4.599,89.82,-0.420
153228,6437,14,4.496,89.97,-0.478
153240,6441,1,4.580,89.77,-0.456
153252,6455,4,4.572,89.92,-0.479
153264,6703,71,4.728,89.72,-0.106
153276,6523,0,4.572,89.87,-0.471
153288,6590,19,4.726,89.67,-0.559
153300,6410,0,4.568,89.82,-0.584
153312,6413,1,4.602,89.97,-0.543
153324,6233,0,4.447,89.77,-0.429
153336,6237,1,4.438,89.92,-0.432
153348,6057,0,4.359,89.72,-0.546
153360,6085,8,4.353,89.87,-0.409
153372,6225,40,4.413,89.67,-0.033
153384,6281,16,4.407,89.82,-0.470
153396,6298,5,4.590,89.97,-0.540
153408,6421,35,4.580,89.77,-0.154
153420,6459,11,4.652,89.92,-0.515
153432,6585,36,4.709,89.72,-0.139
153444,6405,0,4.653,89.87,-0.571
153456,6465,17,4.784,89.67,-0.473
153468,6594,37,4.653,89.82,-0.086
153480,6601,2,4.739,89.97,-0.415
153492,6661,17,4.638,89.77,-0.517
153504,6997,96,4.853,89.92,-0.132
153516,7130,83,4.932,89.72,0.220
153528,6950,0,4.887,89.87,-0.393
153540,6992,12,4.825,89.67,-0.486
153552,6812,0,4.746,89.82,-0.415
153564,6833,6,4.741,89.97,-0.396
153576,6892,17,4.818,89.77,-0.577
153588,6712,0,4.751,89.92,-0.425
153600,6532,0,4.647,89.72,-0.566
153612,6352,0,4.551,89.87,-0.479
153624,6412,17,4.498,89.67,-0.452
153636,6232,0,4.466,89.82,-0.509
153648,6246,4,4.547,89.97,-0.565
153660,6066,0,4.358,89.77,-0.437
153672,6132,19,4.433,89.92,-0.451
153684,6178,13,4.411,89.72,-0.477
153696,6220,12,4.564,89.87,-0.438
153708,6230,3,4.278,89.67,-0.564
153720,6297,19,4.512,89.82,-0.397
153732,6353,16,4.389,89.97,-0.529
153744,6416,18,4.572,89.77,-0.407
153756,6236,0,4.586,89.92,-0.433
153768,6264,8,4.529,89.72,-0.577
153780,6084,0,4.370,89.87,-0.585
153792,6112,8,4.404,89.67,-0.416
153804,5932,0,4.257,89.82,-0.537
153816,5752,0,4.053,89.97,-0.589
153828,5572,0,4.065,89.77,-0.461
153840,5392,0,3.993,89.92,-0.565
153852,5406,4,4.110,89.72,-0.482
153864,5226,0,3.862,89.87,-0.591
153876,5499,78,4.029,89.67,-0.207
153888,5523,7,4.095,89.82,-0.563
153900,5343,0,3.937,89.97,-0.425
153912,5357,4,4.017,89.77,-0.495
153924,5392,10,3.958,89.92,-0.445
153936,5550,45,4.089,89.72,-0.052
153948,5578,8,4.037,89.87,-0.600
153960,5777,57,4.188,89.67,-0.207
153972,5597,0,4.094,89.82,-0.441
153984,5417,0,4.012,89.97,-0.559
153996,5237,0,3.863,89.77,-0.558
154008,5057,0,3.859,89.92,-0.450
154020,5099,12,3.853,89.72,-0.489
154032,5141,12,3.925,89.87,-0.576
154044,4961,0,3.687,89.67,-0.589
154056,4781,0,3.664,89.82,-0.462
154068,4601,0,3.546,89.97,-0.534
154080,4421,0,3.479,89.97,-0.469
154092,4241,0,3.381,89.97,-0.420
154104,4416,50,3.500,89.97,-0.045
154116,4434,5,3.432,89.97,-0.507
154128,4570,39,3.414,89.77,-0.106
154140,4724,85,3.610,89.92,0.264
154152,4971,69,3.777,89.72,0.510
154164,5045,36,3.764,89.87,0.305
154176,5108,18,3.838,89.67,-0.582
154188,5241,38,3.828,89.82,-0.191
154200,5308,19,3.987,89.97,-0.600
154212,5357,14,4.011,89.77,-0.483
154224,5177,0,3.863,89.92,-0.455
154236,4997,0,3.778,89.72,-0.577
154248,5298,86,3.880,89.87,-0.214
154260,5315,5,3.885,89.67,-0.538
154272,5368,15,4.021,89.82,-0.536
154284,5188,0,3.858,89.97,-0.552
154296,5524,96,4.007,89.77,-0.192
154308,5344,0,3.956,89.92,-0.531
154320,5164,0,3.922,89.72,-0.572
154332,4984,0,3.816,89.87,-0.579
154344,5036,15,3.805,89.67,-0.563
154356,5355,91,4.068,89.82,-0.210
154368,5175,0,3.829,89.97,-0.538
154380,5413,68,3.985,89.77,-0.155
154392,5233,0,3.915,89.92,-0.416
154404,5345,32,3.974,89.72,-0.035
154416,5404,17,4.140,89.87,-0.408
154428,5411,2,3.998,89.67,-0.512
154440,5457,13,3.955,89.82,-0.563
154452,5509,15,4.111,89.97,-0.492
154464,5740,66,4.219,89.77,-0.116
154476,5761,6,4.275,89.92,-0.565
154488,5877,33,4.352,89.72,-0.199
154500,5929,15,4.297,89.87,-0.545
154512,5749,0,4.161,89.67,-0.513
154524,5802,15,4.205,89.82,-0.544
154536,5826,7,4.192,89.97,-0.551
154548,5646,0,4.034,89.77,-0.535
154560,5466,0,4.028,89.92,-0.578
154572,5286,0,4.018,89.72,-0.432
154584,5106,0,3.915,89.87,-0.545
154596,4926,0,3.750,89.67,-0.497
154608,4979,15,3.821,89.82,-0.534
154620,5213,67,3.832,89.97,-0.156
154632,5220,2,3.902,89.77,-0.482
154644,5040,0,3.841,89.92,-0.495
154656,4860,0,3.800,89.72,-0.541
154668,4680,0,3.602,89.87,-0.554
154680,4743,18,3.566,89.67,-0.510
154692,4563,0,3.460,89.82,-0.449
154704,4623,17,3.618,89.97,-0.589
154716,4679,16,3.686,89.77,-0.465
154728,4499,0,3.523,89.77,-0.492
154740,4319,0,3.389,89.77,-0.510
154752,4333,4,3.358,89.77,-0.485
154764,4396,18,3.430,89.77,-0.414
154776,4431,10,3.490,89.77,-0.477
154788,4483,15,3.454,89.77,-0.548
154800,4525,12,3.469,89.92,-0.583
154812,4539,4,3.523,89.72,-0.402
154824,4578,11,3.562,89.87,-0.398
154836,4398,0,3.524,89.87,-0.516
154848,4573,50,3.541,89.67,-0.137
154860,4393,0,3.411,89.67,-0.400
154872,4592,57,3.524,89.82,-0.054
154884,4412,0,3.461,89.82,-0.445
154896,4232,0,3.277,89.82,-0.451
154908,4052,0,3.256,89.82,-0.586
154920,4087,10,3.230,89.82,-0.493
154932,4119,9,3.399,89.82,-0.450
154944,4140,6,3.299,89.82,-0.474
154956,4143,1,3.310,89.82,-0.481
154968,4206,18,3.308,89.82,-0.501
154980,4026,0,3.260,89.82,-0.552
154992,3846,0,3.043,89.82,-0.501
155004,3895,14,3.263,89.82,-0.462
155016,3715,0,3.081,89.82,-0.578
155028,3743,8,2.999,89.82,-0.495
155040,3563,0,2.977,89.82,-0.472
155052,3383,0,2.824,89.82,-0.417
155064,3390,2,2.895,89.82,-0.504
155076,3210,0,2.787,89.82,-0.491
155088,3557,99,2.901,89.82,-0.119
155100,3616,17,2.997,89.82,-0.534
155112,3634,5,3.024,89.82,-0.438
155124,3767,38,3.108,89.82,-0.077
155136,3587,0,3.047,89.82,-0.404
155148,3590,1,3.054,89.82,-0.584
155160,3622,9,3.066,89.82,-0.472
155172,3807,53,3.166,89.82,-0.112
155184,3627,0,3.016,89.82,-0.599
155196,3447,0,2.934,89.82,-0.615
155208,3267,0,2.863,89.82,-0.585
155220,3087,0,2.683,89.82,-0.488
155232,2907,0,2.598,89.82,-0.568
155244,3187,80,2.726,89.82,-0.193
155256,3007,0,2.664,89.82,-0.510
155268,3025,5,2.683,89.82,-0.575
155280,3077,15,2.661,89.82,-0.503
155292,2897,0,2.583,89.82,-0.431
155304,2911,4,2.507,89.82,-0.478
155316,3216,87,2.803,89.82,-0.096
155328,3373,97,2.840,89.82,0.225
155340,3384,3,2.854,89.82,-0.515
155352,3433,14,2.854,89.82,-0.445
155364,3608,50,2.981,89.82,-0.066
155376,3629,6,3.050,89.82,-0.401
155388,3449,0,2.931,89.82,-0.584
155400,3687,68,3.114,89.82,-0.201
155412,3507,0,2.967,89.82,-0.442
155424,3528,6,2.983,89.82,-0.517
155436,3348,0,2.923,89.82,-0.468
155448,3383,10,2.954,89.82,-0.470
155460,3397,4,2.925,89.82,-0.502
155472,3217,0,2.751,89.82,-0.545
155484,3037,0,2.696,89.82,-0.433
155496,2857,0,2.551,89.82,-0.522
155508,2906,14,2.616,89.82,-0.521
155520,2726,0,2.483,89.82,-0.507
155532,2785,17,2.636,89.82,-0.443
155544,2605,0,2.364,89.82,-0.563
155556,2623,5,2.316,89.82,-0.549
155568,2819,56,2.576,89.82,-0.189
155580,2639,0,2.450,89.82,-0.544
155592,2912,78,2.629,89.82,-0.179
155604,2988,89,2.753,89.82,0.128
155616,3012,7,2.678,89.82,-0.566
155628,3051,11,2.726,89.82,-0.474
155640,2871,0,2.625,89.82,-0.593
155652,2892,6,2.641,89.82,-0.464
155664,2712,0,2.463,89.82,-0.394
155676,2911,57,2.570,89.82,-0.045
155688,2929,5,2.648,89.82,-0.524
155700,2967,11,2.624,89.82,-0.435
155712,2787,0,2.570,89.82,-0.512
155724,2808,6,2.651,89.82,-0.582
155736,2628,0,2.523,89.82,-0.580
155748,2448,0,2.338,89.82,-0.580
155760,2788,97,2.647,89.82,-0.442
155772,2854,19,2.590,89.82,-0.502
155784,2875,6,2.618,89.82,-0.513
155796,2931,16,2.618,89.82,-0.586
155808,3225,84,2.768,89.82,-0.211
155820,3045,0,2.691,89.82,-0.452
155832,3255,60,2.852,89.82,-0.092
155844,3318,18,2.879,89.82,-0.488
155856,3553,67,2.935,89.82,-0.093
155868,3373,0,2.942,89.82,-0.502
155880,3439,19,2.915,89.82,-0.433
155892,3656,62,3.049,89.82,-0.060
155904,3476,0,2.998,89.82,-0.391
155916,3809,95,3.106,89.82,-0.056
155928,3629,0,3.013,89.82,-0.548
155940,3835,59,3.132,89.82,-0.190
155952,3958,98,3.137,89.82,0.172
155964,4198,84,3.369,89.82,0.410
155976,4018,0,3.174,89.82,-0.600
155988,3838,0,3.162,89.82,-0.544
156000,3658,0,2.960,89.82,-0.600
156012,3478,0,3.058,89.82,-0.458
156024,3298,0,2.763,89.82,-0.572
156036,3118,0,2.739,89.82,-0.497
156048,3125,2,2.778,89.82,-0.551
156060,2945,0,2.646,89.82,-0.466
156072,2990,13,2.706,89.82,-0.463
156084,3018,8,2.707,89.82,-0.436
156096,3081,18,2.702,89.82,-0.424
156108,2901,0,2.685,89.82,-0.536
156120,2721,0,2.479,89.82,-0.432
156132,2777,16,2.569,89.82,-0.508
156144,3019,69,2.609,89.82,-0.121
156156,3042,44,2.599,89.82,0.079
156168,2862,0,2.599,89.82,-0.572
156180,2925,18,2.626,89.82,-0.570
156192,2745,0,2.493,89.82,-0.480
156204,2808,18,2.488,89.82,-0.512
156216,2628,0,2.433,89.82,-0.496
156228,2635,2,2.526,89.82,-0.455
156240,2838,58,2.622,89.82,-0.076
156252,2916,99,2.562,89.82,0.082
156264,2736,0,2.504,89.82,-0.407
156276,3019,81,2.624,89.82,-0.068
156288,2839,0,2.574,89.82,-0.480
156300,2659,0,2.488,89.82,-0.471
156312,2705,13,2.414,89.82,-0.440
156324,2834,37,2.501,89.82,-0.074
156336,2654,0,2.514,89.82,-0.582
156348,2826,49,2.620,89.82,-0.210
156360,2646,0,2.504,89.82,-0.442
156372,2845,57,2.625,89.82,-0.060
156384,2867,52,2.464,89.82,0.070
156396,2902,10,2.525,89.82,-0.509
156408,3105,58,2.763,89.82,-0.120
156420,2925,0,2.588,89.82,-0.482
156432,2970,13,2.586,89.82,-0.560
156444,3187,62,2.770,89.82,-0.192
156456,3253,64,2.856,89.82,0.144
156468,3073,0,2.707,89.82,-0.600
156480,2893,0,2.590,89.82,-0.532
156492,2914,6,2.593,89.82,-0.505
156504,2734,0,2.447,89.82,-0.525
156516,2783,14,2.539,89.82,-0.406
156528,2603,0,2.435,89.82,-0.440
156540,2423,0,2.375,89.82,-0.487
156552,2448,7,2.326,89.82,-0.568
156564,2507,17,2.328,89.82,-0.538
156576,2327,0,2.301,89.82,-0.554
156588,2147,0,2.248,89.82,-0.491
156600,1967,0,2.036,89.82,-0.462
156612,1787,0,2.060,89.82,-0.483
156624,1607,0,1.914,89.82,-0.567
156636,1427,0,1.792,89.82,-0.427
156648,1247,0,1.662,89.82,-0.606
156660,1296,14,1.760,89.82,-0.564
156672,1116,0,1.624,89.82,-0.536
156684,1176,17,1.658,89.82,-0.585
156696,996,0,1.521,89.82,-0.386
156708,891,0,1.519,89.82,-0.409
156720,1139,71,1.591,89.82,-0.382
156732,959,0,1.566,89.82,-0.521
156744,900,0,1.519,89.82,-0.470
156756,910,3,1.528,89.82,-0.543
156768,909,0,1.477,89.82,-0.446
156780,894,0,1.460,89.82,-0.408
156792,905,0,1.557,89.82,-0.575
156804,908,0,1.559,89.82,-0.475
156816,918,3,1.480,89.82,-0.524
156828,971,15,1.536,89.82,-0.507
156840,901,0,1.531,89.82,-0.521
156852,1072,49,1.565,89.82,-0.478
156864,910,0,1.563,89.82,-0.578
156876,917,2,1.581,89.82,-0.397
156888,952,10,1.571,89.82,-0.472
156900,980,8,1.529,89.82,-0.566
156912,894,0,1.518,89.82,-0.506
156924,925,9,1.405,89.82,-0.467
156936,936,3,1.405,89.82,-0.419
156948,909,0,1.559,89.82,-0.566
156960,907,0,1.537,89.82,-0.426
156972,970,18,1.606,89.82,-0.482
156984,906,0,1.559,89.82,-0.536
156996,955,14,1.563,89.82,-0.482
157008,973,5,1.534,89.82,-0.461
157020,893,0,1.450,89.82,-0.458
157032,1019,36,1.638,89.82,-0.522
157044,1033,4,1.564,89.82,-0.483
157056,1341,88,1.798,89.82,-0.420
157068,1404,18,1.731,89.82,-0.594
157080,1224,0,1.635,89.82,-0.562
157092,1283,17,1.715,89.82,-0.484
157104,1486,58,1.775,89.82,-0.496
157116,1535,14,1.870,89.82,-0.409
157128,1647,32,1.960,89.82,-0.520
157140,1714,19,1.841,89.82,-0.515
157152,1534,0,1.862,89.82,-0.387
157164,1354,0,1.761,89.82,-0.564
157176,1410,16,1.744,89.82,-0.472
157188,1230,0,1.640,89.82,-0.505
157200,1050,0,1.572,89.82,-0.445
157212,1389,97,1.719,89.82,-0.467
157224,1435,13,1.795,89.82,-0.557
157236,1480,13,1.957,89.82,-0.424
157248,1533,15,1.825,89.82,-0.519
157260,1722,54,2.004,89.82,-0.442
157272,1542,0,1.866,89.82,-0.566
157284,1563,6,1.870,89.82,-0.437
157296,1383,0,1.719,89.82,-0.419
157308,1407,7,1.740,89.82,-0.442
157320,1227,0,1.771,89.82,-0.516
157332,1448,63,1.798,89.82,-0.443
157344,1462,4,1.905,89.82,-0.551
157356,1518,16,1.848,89.82,-0.502
157368,1546,8,1.843,89.82,-0.530
157380,1366,0,1.754,89.82,-0.585
157392,1422,16,1.780,89.82,-0.467
157404,1432,3,1.732,89.82,-0.514
157416,1663,66,1.825,89.82,-0.434
157428,1483,0,1.779,89.82,-0.495
157440,1303,0,1.751,89.82,-0.541
157452,1349,13,1.770,89.82,-0.425
157464,1601,72,1.897,89.82,-0.483
157476,1657,16,1.876,89.82,-0.551
157488,1477,0,1.743,89.82,-0.561
157500,1512,10,1.851,89.82,-0.588
157512,1561,14,1.781,89.82,-0.500
157524,1564,1,1.789,89.82,-0.557
157536,1582,5,1.904,89.82,-0.438
157548,1402,0,1.827,89.82,-0.541
157560,1416,4,1.817,89.82,-0.416
157572,1447,9,1.863,89.82,-0.557
157584,1650,58,1.990,89.82,-0.519
157596,1470,0,1.801,89.82,-0.584
157608,1290,0,1.761,89.82,-0.453
157620,1546,73,1.801,89.82,-0.433
157632,1549,1,1.811,89.82,-0.536
157644,1584,10,1.902,89.82,-0.573
157656,1787,58,1.971,89.82,-0.396
157668,1607,0,1.895,89.82,-0.518
157680,1427,0,1.745,89.82,-0.517
157692,1627,57,1.892,89.82,-0.546
157704,1648,6,1.924,89.82,-0.402
157716,1711,18,1.879,89.82,-0.523
157728,2008,85,2.079,89.82,-0.559
157740,2054,13,2.146,89.82,-0.516
157752,2089,10,2.186,89.82,-0.413
157764,2323,67,2.240,89.82,-0.560
157776,2143,0,2.203,89.82,-0.408
157788,1963,0,2.026,89.82,-0.493
157800,1974,3,2.085,89.82,-0.490
157812,2023,14,2.113,89.82,-0.496
157824,2044,6,2.094,89.82,-0.564
157836,1864,0,2.072,89.82,-0.426
157848,1684,0,1.880,89.82,-0.490
157860,1504,0,1.929,89.82,-0.509
157872,1549,13,1.851,89.82,-0.562
157884,1675,36,1.901,89.82,-0.409
157896,1980,87,2.046,89.82,-0.528
157908,1800,0,1.995,89.82,-0.438
157920,1852,15,2.008,89.82,-0.527
157932,1672,0,1.889,89.82,-0.497
157944,1924,72,2.049,89.82,-0.573
157956,1966,12,2.069,89.82,-0.402
157968,1786,0,2.069,89.82,-0.595
157980,1923,39,2.001,89.82,-0.506
157992,1743,0,2.042,89.82,-0.544
158004,1792,14,1.978,89.82,-0.584
158016,1612,0,1.857,89.82,-0.402
158028,1432,0,1.822,89.82,-0.436
158040,1252,0,1.691,89.82,-0.538
158052,1301,14,1.723,89.82,-0.435
158064,1619,91,1.874,89.82,-0.415
158076,1439,0,1.737,89.82,-0.461
158088,1259,0,1.728,89.82,-0.496
158100,1079,0,1.587,89.82,-0.530
158112,1100,6,1.617,89.82,-0.407
158124,920,0,1.456,89.82,-0.580
158136,924,1,1.529,89.82,-0.562
158148,1120,56,1.594,89.82,-0.541
158160,1162,12,1.634,89.82,-0.563
158172,1204,12,1.722,89.82,-0.520
158184,1519,90,1.849,89.82,-0.458
158196,1561,12,1.844,89.82,-0.504
158208,1381,0,1.758,89.82,-0.520
158220,1395,4,1.818,89.82,-0.393
158232,1215,0,1.616,89.82,-0.544
158244,1243,8,1.675,89.82,-0.549
158256,1309,19,1.775,89.82,-0.547
158268,1484,50,1.761,89.82,-0.595
158280,1512,8,1.809,89.82,-0.597
158292,1540,8,1.843,89.82,-0.460
158304,1582,12,1.786,89.82,-0.466
158316,1803,63,1.955,89.82,-0.508
158328,1623,0,1.976,89.82,-0.403
158340,1959,96,2.123,89.82,-0.528
158352,2004,13,2.073,89.82,-0.416
158364,2284,80,2.278,89.82,-0.622
158376,2104,0,2.132,89.82,-0.426
158388,2167,18,2.178,89.82,-0.439
158400,2195,8,2.257,89.82,-0.563
158412,2374,51,2.356,89.82,-0.441
158424,2510,39,2.391,89.82,-0.465
158436,2330,0,2.265,89.82,-0.464
158448,2386,16,2.361,89.82,-0.559
158460,2439,15,2.360,89.82,-0.483
158472,2467,8,2.365,89.82,-0.511
158484,2477,3,2.435,89.82,-0.548
158496,2297,0,2.282,89.82,-0.459
158508,2455,45,2.272,89.82,-0.517
158520,2490,10,2.373,89.82,-0.523
158532,2546,16,2.418,89.82,-0.440
158544,2366,0,2.246,89.82,-0.509
158556,2408,12,2.291,89.82,-0.595
158568,2443,10,2.295,89.82,-0.433
158580,2509,19,2.457,89.82,-0.451
158592,2572,18,2.391,89.82,-0.502
158604,2593,6,2.378,89.82,-0.459
158616,2852,74,2.584,89.82,-0.055
158628,2672,0,2.488,89.82,-0.439
158640,2777,30,2.561,89.82,-0.080
158652,2805,8,2.597,89.82,-0.457
158664,2625,0,2.409,89.82,-0.399
158676,2445,0,2.354,89.82,-0.591
158688,2265,0,2.269,89.82,-0.437
158700,2085,0,2.136,89.82,-0.465
158712,1905,0,2.108,89.82,-0.581
158724,2199,84,2.278,89.82,-0.577
158736,2238,11,2.256,89.82,-0.405
158748,2058,0,2.156,89.82,-0.461
158760,1878,0,2.086,89.82,-0.593
158772,1906,8,2.043,89.82,-0.583
158784,2140,67,2.211,89.82,-0.545
158796,2182,12,2.251,89.82,-0.521
158808,2235,15,2.256,89.82,-0.448
158820,2259,7,2.150,89.82,-0.397
158832,2079,0,2.114,89.82,-0.592
158844,2090,3,2.202,89.82,-0.556
158856,2104,4,2.218,89.82,-0.426
158868,1924,0,2.088,89.82,-0.498
158880,1973,14,2.264,89.82,-0.396
158892,1793,0,1.966,89.82,-0.500
158904,1968,50,2.009,89.82,-0.504
158916,2202,67,2.296,89.82,-0.490
158928,2258,16,2.232,89.82,-0.592
158940,2314,16,2.263,89.82,-0.528
158952,2349,10,2.346,89.82,-0.578
158964,2391,12,2.224,89.82,-0.502
158976,2409,5,2.294,89.82,-0.451
158988,2559,43,2.355,89.82,-0.467
159000,2580,6,2.445,89.82,-0.601
159012,2400,0,2.311,89.82,-0.588
159024,2407,2,2.355,89.82,-0.569
159036,2227,0,2.349,89.82,-0.497
159048,2238,3,2.234,89.82,-0.461
159060,2514,79,2.333,89.82,-0.436
159072,2563,14,2.470,89.82,-0.520
159084,2383,0,2.298,89.82,-0.530
159096,2432,14,2.315,89.82,-0.488
159108,2632,57,2.440,89.82,-0.444
159120,2653,6,2.415,89.82,-0.432
159132,2473,0,2.354,89.82,-0.495
159144,2522,14,2.417,89.82,-0.571
159156,2539,5,2.377,89.82,-0.438
159168,2560,6,2.470,89.82,-0.566
159180,2585,7,2.367,89.82,-0.488
159192,2637,15,2.479,89.82,-0.477
159204,2693,16,2.458,89.82,-0.407
159216,2711,5,2.483,89.82,-0.479
159228,2763,15,2.600,89.82,-0.553
159240,2907,41,2.646,89.82,-0.196
159252,2727,0,2.576,89.82,-0.471
159264,3014,82,2.641,89.82,-0.097
159276,2834,0,2.600,89.82,-0.498
159288,2869,10,2.532,89.82,-0.606
159300,2689,0,2.498,89.82,-0.491
159312,2920,66,2.600,89.82,-0.106
159324,2963,66,2.710,89.82,0.093
159336,2783,0,2.603,89.82,-0.476
159348,2603,0,2.403,89.82,-0.590
159360,2423,0,2.395,89.82,-0.549
159372,2243,0,2.247,89.82,-0.551
159384,2400,45,2.429,89.82,-0.452
159396,2698,85,2.515,89.82,-0.408
159408,2518,0,2.371,89.82,-0.399
159420,2542,7,2.433,89.82,-0.478
159432,2362,0,2.385,89.82,-0.451
159444,2380,5,2.272,89.82,-0.493
159456,2446,19,2.449,89.82,-0.404
159468,2457,3,2.324,89.82,-0.533
159480,2562,30,2.324,89.82,-0.536
159492,2382,0,2.340,89.82,-0.544
159504,2434,15,2.356,89.82,-0.456
159516,2707,78,2.441,89.82,-0.384
159528,2732,7,2.448,89.82,-0.593
159540,2788,16,2.447,89.82,-0.471
159552,2830,12,2.552,89.82,-0.500
159564,2889,17,2.493,89.82,-0.602
159576,2709,0,2.524,89.82,-0.576
159588,3014,87,2.667,89.82,-0.204
159600,3052,11,2.640,89.82,-0.539
159612,3105,15,2.674,89.82,-0.395
159624,2925,0,2.612,89.82,-0.451
159636,2981,16,2.625,89.82,-0.596
159648,3327,99,2.860,89.82,-0.217
159660,3147,0,2.694,89.82,-0.385
159672,2967,0,2.664,89.82,-0.490
159684,3006,11,2.654,89.82,-0.601
159696,3062,16,2.669,89.82,-0.594
159708,3079,5,2.635,89.82,-0.449
159720,3090,3,2.770,89.82,-0.397
159732,3118,8,2.722,89.82,-0.409
159744,3170,15,2.821,89.82,-0.433
159756,3223,15,2.807,89.82,-0.440
159768,3527,87,2.959,89.82,-0.079
159780,3587,17,2.942,89.82,-0.573
159792,3625,11,2.933,89.82,-0.496
159804,3685,17,3.081,89.82,-0.478
159816,3505,0,2.916,89.82,-0.510
159828,3743,68,2.995,89.82,-0.150
159840,3792,14,3.088,89.82,-0.425
159852,4016,64,3.238,89.82,-0.046
159864,4164,67,3.294,89.82,0.330
159876,4182,5,3.308,89.82,-0.530
159888,4210,8,3.224,89.82,-0.474
159900,4241,9,3.242,89.82,-0.559
159912,4266,7,3.313,89.82,-0.549
159924,4269,1,3.332,89.82,-0.403
159936,4294,7,3.493,89.82,-0.571
159948,4114,0,3.236,89.82,-0.398
159960,4254,40,3.400,89.82,-0.035
159972,4292,11,3.373,89.82,-0.587
159984,4303,3,3.321,89.82,-0.511
159996,4485,52,3.442,89.82,-0.124
160008,4523,11,3.523,89.97,-0.466
160020,4579,16,3.548,89.77,-0.512
160032,4646,19,3.543,89.92,-0.552
160044,4466,0,3.450,89.92,-0.461
160056,4286,0,3.375,89.92,-0.577
160068,4106,0,3.270,89.92,-0.425
160080,3926,0,3.208,89.92,-0.438
160092,4272,99,3.382,89.92,-0.072
160104,4293,6,3.407,89.92,-0.463
160116,4573,80,3.559,89.72,-0.083
160128,4393,0,3.409,89.72,-0.438
160140,4213,0,3.353,89.72,-0.496
160152,4343,37,3.427,89.72,-0.103
160164,4163,0,3.306,89.72,-0.520
160176,4436,78,3.458,89.72,-0.147
160188,4446,3,3.463,89.72,-0.561
160200,4266,0,3.358,89.72,-0.498
160212,4086,0,3.255,89.72,-0.464
160224,4251,47,3.454,89.72,-0.065
160236,4440,91,3.465,89.72,0.304
160248,4260,0,3.386,89.72,-0.596
160260,4603,98,3.601,89.87,-0.233
160272,4423,0,3.466,89.87,-0.416
160284,4727,87,3.640,89.67,-0.024
160296,4918,84,3.665,89.82,0.332
160308,4977,17,3.722,89.97,-0.460
160320,4797,0,3.691,89.77,-0.564
160332,4997,57,3.781,89.92,-0.201
160344,5048,43,3.782,89.72,0.184
160356,5094,13,3.765,89.87,-0.422
160368,5209,33,3.953,89.67,-0.050
160380,5029,0,3.811,89.82,-0.525
160392,5187,45,3.888,89.97,-0.180
160404,5007,0,3.759,89.77,-0.449
160416,4827,0,3.726,89.92,-0.541
160428,4893,19,3.749,89.72,-0.420
160440,4939,13,3.685,89.87,-0.461
160452,5264,93,3.984,89.67,-0.091
160464,5415,80,4.007,89.82,0.263
160476,5235,0,3.876,89.97,-0.451
160488,5459,64,4.110,89.77,-0.094
160500,5526,19,4.110,89.92,-0.456
160512,5855,94,4.251,89.72,-0.093
160524,5675,0,4.150,89.87,-0.586
160536,5495,0,4.044,89.67,-0.462
160548,5789,84,4.199,89.82,-0.089
160560,5609,0,4.133,89.97,-0.593
160572,5429,0,4.007,89.77,-0.564
160584,5249,0,3.913,89.92,-0.477
160596,5069,0,3.790,89.72,-0.470
160608,4889,0,3.742,89.87,-0.508
160620,4709,0,3.672,89.67,-0.577
160632,4754,13,3.651,89.82,-0.535
160644,4574,0,3.607,89.97,-0.530
160656,4394,0,3.423,89.97,-0.589
160668,4214,0,3.299,89.97,-0.592
160680,4034,0,3.260,89.97,-0.460
160692,4073,11,3.265,89.97,-0.561
160704,3893,0,3.143,89.97,-0.519
160716,3945,15,3.179,89.97,-0.478
160728,3970,7,3.175,89.97,-0.490
160740,3790,0,3.142,89.97,-0.541
160752,3968,51,3.265,89.97,-0.159
160764,3788,0,3.125,89.97,-0.559
160776,3823,10,3.044,89.97,-0.488
160788,4089,76,3.354,89.97,-0.093
160800,3909,0,3.208,89.97,-0.525
160812,3729,0,3.127,89.97,-0.499
160824,3953,64,3.149,89.97,-0.127
160836,3773,0,3.145,89.97,-0.554
160848,3593,0,2.976,89.97,-0.554
160860,3413,0,2.841,89.97,-0.486
160872,3585,49,2.959,89.97,-0.122
160884,3613,8,3.033,89.97,-0.402
160896,3665,15,3.085,89.97,-0.515
160908,3669,1,3.026,89.97,-0.583
160920,3489,0,2.883,89.97,-0.527
160932,3664,50,3.053,89.97,-0.155
160944,3773,73,3.064,89.97,0.225
160956,3593,0,3.021,89.97,-0.554
160968,3628,10,2.969,89.97,-0.439
160980,3691,18,3.024,89.97,-0.558
160992,3511,0,2.987,89.97,-0.475
161004,3331,0,2.783,89.97,-0.447
161016,3569,68,2.964,89.97,-0.080
161028,3608,11,3.037,89.97,-0.500
161040,3618,3,2.956,89.97,-0.555
161052,3664,13,2.939,89.97,-0.518
161064,3692,8,3.103,89.97,-0.406
